run,dataset,run_role,kind,panel_code,panel,detector,budget_nominal,budget_target,attack_strength,n_total,n_A_B,n_A_J,n_timely_A_B,n_matched_contract_pass,n_all_trial_contract_pass,coverage_budget,coverage_joint,matched_burden_timely_at_k,matched_burden_contract_pass_rate,all_trial_contract_pass_rate,mean_tiw_clean_matched,mean_tiw_corrupted_matched,mean_cad_win_matched,mean_false_alert_events_corrupted_matched,matched_tol_budget,matched_tol_tiw,safety_eps,tiw_cap
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,corr_mix,score_only,attacked,res_energy,1.0,1.0,1.0,30,30,30,3,3,3,1.0,1.0,0.1,0.1,0.1,0.02682119205298013,0.02671081677704194,0.03461538461538462,0.9714128035320091,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,corr_mix,score_only,attacked,stale,1.0,1.0,1.0,30,30,0,17,0,0,1.0,0.0,0.5666666666666667,0.0,0.0,0.448896247240618,0.448896247240618,0.0,0.9470198675496692,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,all_only,control,T2,1.0,1.0,1.0,30,30,30,3,3,3,1.0,1.0,0.1,0.1,0.1,0.02160596026490066,0.02160596026490066,0.0,0.9226269315673291,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,all_only,control,cusum_factor_cov_lrt,1.0,1.0,1.0,30,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,all_only,control,ewma_factor_cov_lrt,1.0,1.0,1.0,30,14,14,1,1,1,0.4666666666666667,0.4666666666666667,0.07142857142857142,0.07142857142857142,0.03333333333333333,0.02962393566698202,0.02962393566698202,0.0,0.860927152317881,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,all_only,control,factor_cov_change,1.0,1.0,1.0,30,30,30,1,1,1,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.07488962472406183,0.07488962472406183,0.0,1.0173289183222958,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,all_only,control,factor_cov_delta,1.0,1.0,1.0,30,30,30,1,1,1,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.031181015452538628,0.031181015452538628,0.0,0.9326710816777044,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,all_only,control,factor_cov_lrt,1.0,1.0,1.0,30,30,30,4,4,4,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.08027041942604855,0.08027041942604855,0.0,0.971412803532009,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,all_only,control,factor_cov_lrt_delta,1.0,1.0,1.0,30,30,30,2,2,2,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.023509933774834436,0.023509933774834436,0.0,1.014459161147903,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,all_only,control,fused_fisher,1.0,1.0,1.0,30,30,30,1,1,1,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.027759381898454744,0.027759381898454744,0.0,1.0158940397350993,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,all_only,control,fused_fisher_lrt_delta,1.0,1.0,1.0,30,30,30,1,1,1,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.028421633554083878,0.028421633554083878,0.0,1.0144591611479028,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,all_only,control,fused_sp,1.0,1.0,1.0,30,0,0,0,0,4,0.0,0.0,nan,nan,0.13333333333333333,nan,nan,nan,nan,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,all_only,control,fused_sp_lrt_delta,1.0,1.0,1.0,30,30,30,1,1,1,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.018681015452538634,0.018681015452538634,0.0,0.9714128035320091,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,all_only,control,max_abs,1.0,1.0,1.0,30,30,30,1,1,1,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.01788079470198675,0.01788079470198675,0.0,0.9298013245033114,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,all_only,control,pc_t2,1.0,1.0,1.0,30,30,30,3,3,3,1.0,1.0,0.1,0.1,0.1,0.020115894039735096,0.020115894039735096,0.0,0.9240618101545254,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,all_only,control,res_energy,1.0,1.0,1.0,30,30,30,3,3,3,1.0,1.0,0.1,0.1,0.1,0.10532560706401767,0.10532560706401767,0.0,0.8881898454746137,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,all_only,control,stale,1.0,1.0,1.0,30,30,0,17,0,0,1.0,0.0,0.5666666666666667,0.0,0.0,0.49130794701986763,0.49130794701986763,0.0,1.0316777041942602,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,full,full,T2,1.0,1.0,1.0,30,30,30,5,5,5,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.02673841059602649,0.026490066225165563,0.026923076923076925,1.0474613686534218,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,full,full,cusum_factor_cov_lrt,1.0,1.0,1.0,30,4,4,0,0,0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.020695364238410598,0.020695364238410598,0.0,1.076158940397351,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,full,full,ewma_factor_cov_lrt,1.0,1.0,1.0,30,30,30,2,2,2,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.04594370860927153,0.04552980132450331,0.017948717948717947,0.9541942604856514,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,full,full,factor_cov_change,1.0,1.0,1.0,30,30,30,3,3,3,1.0,1.0,0.1,0.1,0.1,0.06846026490066226,0.07041942604856512,0.029487179487179487,0.8967991169977926,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,full,full,factor_cov_delta,1.0,1.0,1.0,30,30,30,1,1,1,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.020253863134657834,0.02066777041942604,0.021794871794871794,1.0704194260485653,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,full,full,factor_cov_lrt,1.0,1.0,1.0,30,30,30,10,10,10,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.10929911699779248,0.111341059602649,0.08974358974358974,0.9584988962472408,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,full,full,factor_cov_lrt_delta,1.0,1.0,1.0,30,30,30,3,3,3,1.0,1.0,0.1,0.1,0.1,0.017853200883002206,0.017908388520971305,0.005128205128205128,0.9312362030905079,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,full,full,fused_fisher,1.0,1.0,1.0,30,30,30,3,3,3,1.0,1.0,0.1,0.1,0.1,0.05060706401766005,0.05005518763796911,0.05384615384615385,0.971412803532009,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,full,full,fused_fisher_lrt_delta,1.0,1.0,1.0,30,30,30,6,6,6,1.0,1.0,0.2,0.2,0.2,0.025855408388520972,0.025662251655629142,0.04871794871794872,1.005849889624724,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,full,full,fused_sp,1.0,1.0,1.0,30,30,30,5,5,5,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0416942604856512,0.04092163355408387,0.03589743589743591,0.9656732891832231,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,full,full,fused_sp_lrt_delta,1.0,1.0,1.0,30,30,30,3,3,3,1.0,1.0,0.1,0.1,0.1,0.018681015452538634,0.018736203090507726,0.005128205128205128,0.9312362030905079,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,full,full,max_abs,1.0,1.0,1.0,30,30,30,4,4,4,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.03824503311258278,0.038079470198675504,0.1217948717948718,1.057505518763797,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,full,full,pc_t2,1.0,1.0,1.0,30,30,30,3,3,3,1.0,1.0,0.1,0.1,0.1,0.022654525386313466,0.022378587196467993,0.03461538461538462,0.9642384105960268,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,full,full,res_energy,1.0,1.0,1.0,30,30,30,6,6,6,1.0,1.0,0.2,0.2,0.2,0.03184326710816777,0.03178807947019867,0.05256410256410257,0.974282560706402,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,full,full,stale,1.0,1.0,1.0,30,30,0,17,0,0,1.0,0.0,0.5666666666666667,0.0,0.0,0.49130794701986763,0.49130794701986763,0.0,1.0316777041942602,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,T2,1.0,1.0,1.0,30,30,30,1,1,1,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.027511037527593818,0.02784216335540839,0.04102564102564102,0.9828918322295807,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,coh_resid_energy,1.0,1.0,1.0,30,30,30,10,10,10,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.019481236203090505,0.019094922737306844,0.048717948717948725,0.9140176600441502,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,coh_resid_t2,1.0,1.0,1.0,30,30,30,8,8,8,1.0,1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.021937086092715236,0.02160596026490066,0.02820512820512821,0.9986754966887418,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,cusum_coh_resid_t2,1.0,1.0,1.0,30,12,12,6,6,9,0.4,0.4,0.5,0.5,0.3,0.02207505518763797,0.021868101545253867,0.1955128205128205,0.9649558498896248,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,cusum_factor_cov_lrt,1.0,1.0,1.0,30,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,ewma_coh_resid_t2,1.0,1.0,1.0,30,19,19,4,4,9,0.6333333333333333,0.6333333333333333,0.21052631578947367,0.21052631578947367,0.3,0.09175670965493203,0.09071104914604392,0.032388663967611336,0.8495991634715928,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,ewma_factor_cov_lrt,1.0,1.0,1.0,30,30,30,6,6,6,1.0,1.0,0.2,0.2,0.2,0.07146799116997792,0.07022626931567327,0.514102564102564,0.995805739514349,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,factor_cov_change,1.0,1.0,1.0,30,30,30,3,3,3,1.0,1.0,0.1,0.1,0.1,0.055849889624724064,0.05662251655629139,0.06410256410256412,0.9800220750551879,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,factor_cov_delta,1.0,1.0,1.0,30,30,30,2,2,2,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.018653421633554088,0.019012141280353206,0.017948717948717947,0.9871964679911701,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,factor_cov_lrt,1.0,1.0,1.0,30,30,30,7,7,7,1.0,1.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.0975717439293598,0.09754415011037526,0.1076923076923077,0.968543046357616,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,factor_cov_lrt_delta,1.0,1.0,1.0,30,30,30,0,0,0,1.0,1.0,0.0,0.0,0.0,0.021054083885209716,0.021495584988962476,0.021794871794871794,1.024503311258278,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,fused_fisher,1.0,1.0,1.0,30,20,20,0,0,1,0.6666666666666666,0.6666666666666666,0.0,0.0,0.03333333333333333,0.02566225165562914,0.025951986754966887,0.0,0.8630794701986757,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,fused_fisher_lrt_delta,1.0,1.0,1.0,30,30,30,1,1,1,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.018625827814569538,0.01892935982339956,0.02179487179487179,0.9355408388520972,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,fused_sp,1.0,1.0,1.0,30,30,30,1,1,1,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.04191501103752759,0.04158388520971301,0.014102564102564101,0.9025386313465784,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,fused_sp_lrt_delta,1.0,1.0,1.0,30,30,30,0,0,0,1.0,1.0,0.0,0.0,0.0,0.01948123620309051,0.020253863134657834,0.02307692307692308,1.0288079470198674,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,max_abs,1.0,1.0,1.0,30,30,30,3,3,3,1.0,1.0,0.1,0.1,0.1,0.03984547461368653,0.03998344370860927,0.18076923076923074,1.057505518763797,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,pc_t2,1.0,1.0,1.0,30,30,30,2,2,2,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.026655629139072854,0.027179911699779253,0.06923076923076923,0.9785871964679913,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,res_energy,1.0,1.0,1.0,30,30,30,1,1,1,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.02682119205298013,0.027262693156732895,0.028205128205128206,0.9814569536423844,0.1,0.1,0.1,0.15
smap_A1_weekly_ledger_seed0,SMAP A-1,canonical,freeze,score_only,attacked,stale,1.0,1.0,1.0,30,30,0,17,0,0,1.0,0.0,0.5666666666666667,0.0,0.0,0.448896247240618,0.44828918322295797,0.012820512820512822,0.949889624724062,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,all_only,control,T2,1.0,1.0,1.0,30,30,30,0,0,0,1.0,1.0,0.0,0.0,0.0,0.019621749408983456,0.019621749408983456,0.0,0.8543735224586289,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,all_only,control,cusum_factor_cov_lrt,1.0,1.0,1.0,30,6,6,2,0,0,0.2,0.2,0.3333333333333333,0.0,0.0,0.020094562647754135,0.020094562647754135,0.0,1.0449172576832153,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,all_only,control,ewma_factor_cov_lrt,1.0,1.0,1.0,30,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,all_only,control,factor_cov_change,1.0,1.0,1.0,30,30,30,7,1,1,1.0,1.0,0.23333333333333334,0.03333333333333333,0.03333333333333333,0.11430260047281322,0.11430260047281322,0.0,1.038770685579196,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,all_only,control,factor_cov_delta,1.0,1.0,1.0,30,30,30,0,0,0,1.0,1.0,0.0,0.0,0.0,0.019621749408983456,0.019621749408983456,0.0,0.8543735224586289,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,all_only,control,factor_cov_lrt,1.0,1.0,1.0,30,30,5,9,1,1,1.0,0.16666666666666666,0.3,0.03333333333333333,0.03333333333333333,0.1780141843971631,0.1780141843971631,0.0,1.0633569739952717,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,all_only,control,factor_cov_lrt_delta,1.0,1.0,1.0,30,21,21,0,0,1,0.7,0.7,0.0,0.0,0.03333333333333333,0.014184397163120569,0.014184397163120569,0.0,0.7375886524822695,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,all_only,control,fused_fisher,1.0,1.0,1.0,30,26,26,4,4,4,0.8666666666666667,0.8666666666666667,0.15384615384615385,0.15384615384615385,0.13333333333333333,0.09192580469176215,0.09192580469176215,0.0,0.7375886524822695,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,all_only,control,fused_fisher_lrt_delta,1.0,1.0,1.0,30,30,30,3,3,3,1.0,1.0,0.1,0.1,0.1,0.01950354609929078,0.01950354609929078,0.0,1.0141843971631206,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,all_only,control,fused_sp,1.0,1.0,1.0,30,30,30,2,2,2,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.04539007092198581,0.04539007092198581,0.0,0.8666666666666667,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,all_only,control,fused_sp_lrt_delta,1.0,1.0,1.0,30,21,21,0,0,1,0.7,0.7,0.0,0.0,0.03333333333333333,0.014184397163120569,0.014184397163120569,0.0,0.7375886524822695,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,all_only,control,max_abs,1.0,1.0,1.0,30,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,all_only,control,pc_t2,1.0,1.0,1.0,30,30,30,0,0,0,1.0,1.0,0.0,0.0,0.0,0.019621749408983456,0.019621749408983456,0.0,0.8543735224586289,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,all_only,control,res_energy,1.0,1.0,1.0,30,30,30,2,2,2,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.10070921985815601,0.10070921985815601,0.0,0.8851063829787235,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,all_only,control,stale,1.0,1.0,1.0,30,30,0,18,0,0,1.0,0.0,0.6,0.0,0.0,0.4839243498817967,0.4839243498817967,0.0,1.094089834515366,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,full,full,T2,1.0,1.0,1.0,30,22,22,20,20,26,0.7333333333333333,0.7333333333333333,0.9090909090909091,0.9090909090909091,0.8666666666666667,0.024822695035460987,0.020309477756286266,0.059440559440559454,0.6202450032237263,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,full,full,cusum_factor_cov_lrt,1.0,1.0,1.0,30,14,14,2,1,1,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.07142857142857142,0.03333333333333333,0.022796352583586626,0.022796352583586626,0.052197802197802186,1.0536980749746707,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,full,full,ewma_factor_cov_lrt,1.0,1.0,1.0,30,0,0,0,0,3,0.0,0.0,nan,nan,0.1,nan,nan,nan,nan,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,full,full,factor_cov_change,1.0,1.0,1.0,30,18,18,3,0,0,0.6,0.6,0.16666666666666666,0.0,0.0,0.052009456264775406,0.05555555555555555,0.05341880341880342,1.106382978723404,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,full,full,factor_cov_delta,1.0,1.0,1.0,30,30,30,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0351063829787234,0.03581560283687943,0.02564102564102564,1.0264775413711582,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,full,full,factor_cov_lrt,1.0,1.0,1.0,30,21,21,0,0,0,0.7,0.7,0.0,0.0,0.0,0.017561634582911184,0.01975683890577508,0.003663003663003663,0.7727119216480919,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,full,full,factor_cov_lrt_delta,1.0,1.0,1.0,30,30,30,1,1,1,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.016193853427895987,0.01643026004728133,0.012820512820512824,0.8543735224586289,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,full,full,fused_fisher,1.0,1.0,1.0,30,30,30,4,4,4,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.01643026004728133,0.015957446808510644,0.008974358974358975,0.8297872340425533,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,full,full,fused_fisher_lrt_delta,1.0,1.0,1.0,30,30,30,9,9,9,1.0,1.0,0.3,0.3,0.3,0.016548463356974002,0.015011820330969271,0.04102564102564103,0.7806146572104019,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,full,full,fused_sp,1.0,1.0,1.0,30,30,30,13,13,13,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.02316784869976359,0.02021276595744681,0.06794871794871796,0.7683215130023641,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,full,full,fused_sp_lrt_delta,1.0,1.0,1.0,30,24,24,0,0,0,0.8,0.8,0.0,0.0,0.0,0.014184397163120567,0.014036643026004728,0.0,0.7299054373522457,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,full,full,max_abs,1.0,1.0,1.0,30,30,30,5,4,4,1.0,1.0,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.03333333333333334,0.035579196217494086,0.01153846153846154,1.0695035460992908,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,full,full,pc_t2,1.0,1.0,1.0,30,30,30,1,1,1,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.019621749408983456,0.018794326241134755,0.006410256410256411,0.8236406619385342,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,full,full,res_energy,1.0,1.0,1.0,30,30,30,13,13,13,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.02316784869976359,0.02021276595744681,0.06794871794871796,0.7683215130023641,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,full,full,stale,1.0,1.0,1.0,30,30,0,18,0,0,1.0,0.0,0.6,0.0,0.0,0.4839243498817967,0.4839243498817967,0.0,1.094089834515366,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,score_only,attacked,T2,1.0,1.0,1.0,30,22,22,16,16,24,0.7333333333333333,0.7333333333333333,0.7272727272727273,0.7272727272727273,0.8,0.01418439716312057,0.01128304319793681,0.05769230769230771,0.5867182462927142,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,score_only,attacked,coh_resid_energy,1.0,1.0,1.0,30,22,22,6,0,0,0.7333333333333333,0.7333333333333333,0.2727272727272727,0.0,0.0,0.021276595744680844,0.021760154738878133,0.015734265734265732,1.131528046421663,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,score_only,attacked,coh_resid_t2,1.0,1.0,1.0,30,22,22,16,16,24,0.7333333333333333,0.7333333333333333,0.7272727272727273,0.7272727272727273,0.8,0.01418439716312057,0.011121856866537714,0.05944055944055944,0.5783365570599611,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,score_only,attacked,cusum_coh_resid_t2,1.0,1.0,1.0,30,17,17,15,8,9,0.5666666666666667,0.5666666666666667,0.8823529411764706,0.47058823529411764,0.3,0.020442219440967878,0.019190654985398417,0.8710407239819005,0.9328327075511056,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,score_only,attacked,cusum_factor_cov_lrt,1.0,1.0,1.0,30,18,18,1,0,1,0.6,0.6,0.05555555555555555,0.0,0.03333333333333333,0.017336485421591802,0.018912529550827423,0.05769230769230768,0.8707643814026792,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,score_only,attacked,ewma_coh_resid_t2,1.0,1.0,1.0,30,22,22,18,18,26,0.7333333333333333,0.7333333333333333,0.8181818181818182,0.8181818181818182,0.8666666666666667,0.024822695035460987,0.015473887814313353,0.1398601398601399,0.46937459703417145,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,score_only,attacked,ewma_factor_cov_lrt,1.0,1.0,1.0,30,30,30,2,1,1,1.0,1.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0355791962174941,0.039834515366430255,0.05384615384615385,1.044917257683215,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,score_only,attacked,factor_cov_change,1.0,1.0,1.0,30,30,30,1,0,0,1.0,1.0,0.03333333333333333,0.0,0.0,0.1062647754137116,0.10035460992907803,0.08076923076923076,1.0264775413711582,0.1,0.1,0.1,0.15
smap_D15_weekly_ledger_seed0,SMAP D-15,canonical,corr_mix,score_only,attacked,factor_cov_delta,1.0,1.0,1.0,30,30,30,5,5,5,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.022340425531914895,0.02293144208037825,0.015384615384615385,1.0141843971631204,0.1,0.1,0.1,0.15
